1.066243999999999970e+00 -6.109332234236879433e-01
1.070881999999999890e+00 -6.106837611029759527e-01
1.075403000000000109e+00 -6.104494376566079739e-01
1.080206999999999917e+00 -6.102111649386718906e-01
1.085190000000000099e+00 -6.099702593730239597e-01
1.090314999999999923e+00 -6.097293538073759178e-01
1.095620000000000038e+00 -6.094509301618319386e-01
1.101139000000000090e+00 -6.091777722117119875e-01
1.106767999999999974e+00 -6.088934246588159072e-01
1.112471999999999905e+00 -6.086084188939919759e-01
1.118308000000000080e+00 -6.083056414071119633e-01
1.124260000000000037e+00 -6.079949653770959639e-01
1.130003000000000091e+00 -6.077079849764879249e-01
1.135825000000000085e+00 -6.074249538474479904e-01
1.141677999999999971e+00 -6.071498212615439316e-01
1.147477000000000080e+00 -6.068641572847919274e-01
1.153337999999999974e+00 -6.065745440364719299e-01
1.159116000000000035e+00 -6.062869054239359290e-01
1.164935000000000054e+00 -6.060005832352559629e-01
1.170762000000000080e+00 -6.057129446227199621e-01
1.176633999999999958e+00 -6.054246477982559993e-01
1.182523999999999909e+00 -6.051343763380079288e-01
1.188609000000000027e+00 -6.048223838841360056e-01
1.194457000000000102e+00 -6.045347452715998937e-01
1.200302999999999898e+00 -6.042517141425599592e-01
1.206097999999999892e+00 -6.039772397685838623e-01
1.211802000000000046e+00 -6.036856518844799790e-01
1.217514999999999903e+00 -6.034059118150799650e-01
1.223305000000000087e+00 -6.031189314144719260e-01
1.229200999999999988e+00 -6.028062807486719299e-01
1.234798999999999980e+00 -6.025285153150560236e-01
1.240466000000000069e+00 -6.022389020667360260e-01
1.246059999999999945e+00 -6.019578455734799771e-01
1.251765999999999934e+00 -6.016721815967279730e-01
1.257486000000000104e+00 -6.013832265603359373e-01
1.263443000000000094e+00 -6.010995372193679298e-01
1.269512999999999892e+00 -6.008092657591199703e-01
1.275436999999999932e+00 -6.004933240336799427e-01
1.281406999999999963e+00 -6.001852808513760129e-01
1.287417999999999951e+00 -5.998798705167839307e-01
1.293495000000000061e+00 -5.995672198509839346e-01
1.299234999999999918e+00 -5.992802394503760066e-01
1.305044000000000093e+00 -5.990004993809759926e-01
1.310883000000000020e+00 -5.987135189803679536e-01
1.316880000000000051e+00 -5.984087668577039443e-01
1.322958999999999996e+00 -5.980875594368399994e-01
1.327952999999999939e+00 -5.978295403610639491e-01
1.332532000000000050e+00 -5.976116722128959058e-01
1.337468000000000101e+00 -5.973799816142399965e-01
1.342697999999999947e+00 -5.971186714788239147e-01
1.348138999999999976e+00 -5.968619688269038992e-01
1.353726999999999903e+00 -5.965855198171439167e-01
1.359380000000000033e+00 -5.963011722642479473e-01
1.365239000000000091e+00 -5.960234068306319299e-01
1.371143999999999918e+00 -5.957285278868879042e-01
1.377019999999999911e+00 -5.954560281486960260e-01
1.382954999999999934e+00 -5.951565417214559339e-01
1.388960999999999890e+00 -5.948787762878399166e-01
1.394735999999999976e+00 -5.945950869468719091e-01
1.400628999999999902e+00 -5.943107393939759397e-01
